"gid","SITE_CODE","SITE_NAME","Metro_ID","LAT","LON","date_time","sample_utc_offset","value","unit","parameter","method","mdl","pql","matrix","lab_batch","qualifier","dup"
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-02-22 12:45:00",8,"6.83","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-02-22 12:45:00",8,"9.34","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-02-22 12:45:00",8,"277.140015","cfs       ","Flow","External_files",0,0,"Water","See TC Env Health files","J  ",0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-01-23 13:10:00",8,"127","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-01-23 13:10:00",8,"45","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-01-23 13:10:00",8,"7.05","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-01-23 13:10:00",8,"6.35","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-01-23 13:10:00",8,"3","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-01-23 13:10:00",8,"11.78","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-01-23 13:10:00",8,"2.38","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-01-23 13:10:00",8,"0.023","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1995-01-23 13:10:00",8,"72.050003","cfs       ","Flow","External_files",0,0,"Water","See TC Env Health files","   ",0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-12-20 14:10:00",8,"0.049","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-12-20 14:10:00",8,"17.5","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-12-20 14:10:00",8,"0.93","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-12-20 14:10:00",8,"9.85","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-12-20 14:10:00",8,"82","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-12-20 14:10:00",8,"6.65","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-12-20 14:10:00",8,"8.82","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-12-20 14:10:00",8,"330","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-12-20 14:10:00",8,"173.419998","cfs       ","Flow","External_files",0,0,"Water","See TC Env Health files","   ",0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-11-07 14:50:00",8,"30","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-11-07 14:50:00",8,"7.08","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-11-07 14:50:00",8,"9.21","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-11-07 14:50:00",8,"181","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-11-07 14:50:00",8,"5.2","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-11-07 14:50:00",8,"8.65","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-11-07 14:50:00",8,"0.85","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-11-07 14:50:00",8,"0.076","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-11-07 14:50:00",8,"6.38","cfs       ","Flow","External_files",0,0,"Water","See TC Env Health files","   ",0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-10-03 12:35:00",8,"7.78","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-10-03 12:35:00",8,"0.073","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-10-03 12:35:00",8,"720","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-10-03 12:35:00",8,"7.07","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-10-03 12:35:00",8,"10.31","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-10-03 12:35:00",8,"6.23","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-10-03 12:35:00",8,"187","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-10-03 12:35:00",8,"10.57","cfs       ","Flow","External_files",0,0,"Water","See TC Env Health files","   ",0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-03-21 12:50:00",8,"100","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-03-21 12:50:00",8,"1.31","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-03-21 12:50:00",8,"100","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-03-21 12:50:00",8,"7.1","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-03-21 12:50:00",8,"7.89","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-03-21 12:50:00",8,"2.6","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-03-21 12:50:00",8,"11.19","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-03-21 12:50:00",8,"0.4","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-21 14:25:00",8,"25","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-21 14:25:00",8,"7.01","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-21 14:25:00",8,"7.53","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-21 14:25:00",8,"1.52","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-21 14:25:00",8,"103","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-21 14:25:00",8,"1.6","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-21 14:25:00",8,"11.49","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-21 14:25:00",8,"0.31","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-01 12:30:00",8,"6.69","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-01 12:30:00",8,"7.17","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-01 12:30:00",8,"15","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-01 12:30:00",8,"123","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-01 12:30:00",8,"11.27","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-01 12:30:00",8,"2.76","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-01 12:30:00",8,"0.9","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-01 12:30:00",8,"0.42","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1994-02-01 12:30:00",8,"21.120001","cfs       ","Flow","External_files",0,0,"Water","See TC Env Health files","   ",0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-12-22 13:20:00",8,"5","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-12-22 13:20:00",8,"7.02","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-12-22 13:20:00",8,"7.73","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-12-22 13:20:00",8,"189","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-12-22 13:20:00",8,"9.89","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-12-22 13:20:00",8,"1.8","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-12-22 13:20:00",8,"5.13","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-12-22 13:20:00",8,"6.42","cfs       ","Flow","External_files",0,0,"Water","See TC Env Health files","   ",0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-10-19 11:30:00",8,"9.46","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-10-19 11:30:00",8,"1.2","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-10-19 11:30:00",8,"0.54","mg/L      ","Total Phosphorus","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-10-19 11:30:00",8,"196","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-10-19 11:30:00",8,"7.171","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-10-19 11:30:00",8,"225","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-10-19 11:30:00",8,"6.99","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-10-19 11:30:00",8,"10.69","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-10-19 11:30:00",8,"9.72","cfs       ","Flow","External_files",0,0,"Water","See TC Env Health files","   ",0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-09-14 11:30:00",8,"265","#cfu/100ml","Fecal Coliform","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-09-14 11:30:00",8,"6.97","Std. Units","pH","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-09-14 11:30:00",8,"10.48","C         ","Temperature, water","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-09-14 11:30:00",8,"221","uS/cm     ","Specific Conductivity (at 25 deg C)","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-09-14 11:30:00",8,"11.02","mg/L      ","Dissolved Oxygen","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-09-14 11:30:00",8,"8.76","mg/L      ","Nitrate-Nitrite as N","External_files",,,"Water","See TC Env Health files",,0
1173,"EH-CHESC0120","Scatter Creek @ Leitner Road SW","GAGE0348","46.83066","-122.97808","1993-09-14 11:30:00",8,"0.8","NTU or FNU","Turbidity","External_files",,,"Water","See TC Env Health files",,0
